Date,Store_ID,Product_ID,Category,Region,Price,Units_Sold,Promotion,Holiday,Temperature,Rainfall,Sales
2023-01-10,S005,P011,Grocery,Central,486,28,No,No,17.3,2.9,13608
2023-01-10,S005,P006,Clothing,Central,91,67,No,No,18.9,4.7,6097
2023-01-10,S005,P001,Electronics,Central,122,68,No,No,20.9,4.3,8296
2023-01-11,S001,P020,Home,North,150,20,No,No,21.1,0.8,3000
2023-01-11,S001,P010,Clothing,North,141,14,No,No,23.6,2.0,1974
2023-01-11,S001,P004,Home,North,290,44,No,No,20.4,2.0,12760
2023-01-11,S001,P011,Grocery,North,486,99,No,No,24.8,4.9,48114
2023-01-11,S001,P002,Clothing,North,455,93,No,No,26.5,2.5,42315
2023-01-11,S001,P008,Home,North,40,39,No,No,22.8,5.1,1560
2023-01-11,S001,P006,Clothing,North,91,76,No,No,21.5,3.8,6916
2023-01-11,S002,P012,Home,South,234,102,No,No,30.5,5.4,23868
2023-01-11,S002,P002,Clothing,South,455,94,Yes,No,26.8,1.0,42770
2023-01-11,S002,P006,Clothing,South,91,117,No,No,26.0,2.7,10647
2023-01-11,S002,P016,Home,South,392,83,No,No,33.4,1.3,32536
2023-01-11,S002,P009,Electronics,South,634,84,No,No,26.9,3.7,53256
2023-01-11,S002,P019,Grocery,South,683,63,No,No,26.3,3.3,43029
2023-01-11,S002,P003,Grocery,South,880,81,No,No,26.7,4.2,71280
2023-01-11,S003,P015,Grocery,East,107,33,No,No,23.8,4.2,3531
2023-01-11,S003,P019,Grocery,East,683,144,Yes,No,17.3,5.2,98352
2023-01-11,S003,P007,Grocery,East,720,62,No,No,20.7,3.5,44640
2023-01-11,S003,P020,Home,East,150,94,Yes,No,21.0,3.4,14100
2023-01-11,S003,P009,Electronics,East,634,105,No,No,16.9,1.3,66570
2023-01-11,S003,P004,Home,East,290,36,No,No,22.7,3.1,10440
2023-01-11,S003,P001,Electronics,East,122,102,No,No,22.7,0.0,12444
2023-01-11,S004,P006,Clothing,West,91,47,No,No,17.0,1.8,4277
2023-01-11,S004,P011,Grocery,West,486,109,Yes,No,24.2,0.8,52974
2023-01-11,S004,P017,Electronics,West,119,88,No,No,28.3,1.0,10472
2023-01-11,S004,P018,Clothing,West,891,66,No,No,23.7,3.6,58806
2023-01-11,S004,P015,Grocery,West,107,98,Yes,No,17.6,2.7,10486
2023-01-11,S004,P005,Electronics,West,126,40,No,No,27.0,4.3,5040
2023-01-11,S004,P001,Electronics,West,122,98,No,No,13.2,6.1,11956
2023-01-11,S005,P018,Clothing,Central,891,91,No,No,15.5,1.6,81081
2023-01-11,S005,P010,Clothing,Central,141,46,No,No,18.7,5.6,6486
2023-01-11,S005,P009,Electronics,Central,634,65,No,No,22.1,1.7,41210
2023-01-11,S005,P005,Electronics,Central,126,118,No,No,17.8,1.5,14868
2023-01-11,S005,P007,Grocery,Central,720,101,No,No,17.2,3.0,72720
2023-01-11,S005,P020,Home,Central,150,133,Yes,No,19.8,5.5,19950
2023-01-11,S005,P004,Home,Central,290,62,No,No,16.7,1.8,17980
2023-01-12,S001,P015,Grocery,North,107,116,No,No,25.1,0.1,12412
2023-01-12,S001,P016,Home,North,392,96,No,No,25.6,0.6,37632
2023-01-12,S001,P017,Electronics,North,119,56,Yes,No,22.1,1.1,6664
2023-01-12,S001,P014,Clothing,North,478,27,Yes,No,24.7,3.2,12906
2023-01-12,S001,P011,Grocery,North,486,74,No,No,14.7,1.5,35964
2023-01-12,S001,P005,Electronics,North,126,86,No,No,21.4,2.4,10836
2023-01-12,S001,P019,Grocery,North,683,50,No,No,20.6,0.0,34150
2023-01-12,S002,P002,Clothing,South,455,117,No,No,32.8,0.0,53235
2023-01-12,S002,P014,Clothing,South,478,90,No,No,31.8,0.0,43020
2023-01-12,S002,P018,Clothing,South,891,73,No,No,28.1,0.8,65043
2023-01-12,S002,P010,Clothing,South,141,82,Yes,No,32.4,1.2,11562
2023-01-12,S002,P006,Clothing,South,91,57,No,No,32.5,0.9,5187
2023-01-12,S002,P019,Grocery,South,683,36,No,No,25.5,2.2,24588
2023-01-12,S002,P001,Electronics,South,122,61,No,No,33.7,6.5,7442
2023-01-12,S003,P013,Electronics,East,350,115,No,No,17.2,2.6,40250
2023-01-12,S003,P012,Home,East,234,81,Yes,No,21.7,5.2,18954
2023-01-12,S003,P018,Clothing,East,891,107,No,No,20.5,2.1,95337
2023-01-12,S003,P008,Home,East,40,24,No,No,20.2,1.6,960
2023-01-12,S003,P005,Electronics,East,126,115,No,No,17.6,2.2,14490
2023-01-12,S003,P003,Grocery,East,880,84,No,No,21.7,0.0,73920
2023-01-12,S003,P015,Grocery,East,107,99,No,No,23.2,6.7,10593
2023-01-12,S004,P018,Clothing,West,891,70,No,No,25.1,5.2,62370
2023-01-12,S004,P017,Electronics,West,119,117,No,No,16.6,4.4,13923
2023-01-12,S004,P002,Clothing,West,455,136,Yes,No,23.6,0.9,61880
2023-01-12,S004,P016,Home,West,392,105,No,No,26.0,2.6,41160
2023-01-12,S004,P015,Grocery,West,107,72,No,No,21.1,5.5,7704
2023-01-12,S004,P014,Clothing,West,478,137,Yes,No,24.2,2.7,65486
2023-01-12,S004,P007,Grocery,West,720,68,No,No,23.4,4.3,48960
2023-01-12,S005,P016,Home,Central,392,73,No,No,17.6,0.0,28616
2023-01-12,S005,P003,Grocery,Central,880,42,No,No,22.5,4.6,36960
2023-01-12,S005,P015,Grocery,Central,107,61,No,No,19.1,3.4,6527
2023-01-12,S005,P007,Grocery,Central,720,46,Yes,No,20.9,6.3,33120
2023-01-12,S005,P011,Grocery,Central,486,59,No,No,27.5,4.9,28674
2023-01-12,S005,P004,Home,Central,290,55,No,No,26.1,0.0,15950
2023-01-12,S005,P005,Electronics,Central,126,28,No,No,21.1,3.6,3528
2023-01-13,S001,P006,Clothing,North,91,24,No,No,21.3,3.5,2184
2023-01-13,S001,P011,Grocery,North,486,44,No,No,23.0,3.6,21384
2023-01-13,S001,P015,Grocery,North,107,46,No,No,21.7,6.1,4922
2023-01-13,S001,P005,Electronics,North,126,144,Yes,No,24.3,0.7,18144
2023-01-13,S001,P008,Home,North,40,107,No,No,14.5,3.9,4280
2023-01-13,S001,P010,Clothing,North,141,102,No,No,24.0,3.9,14382
2023-01-13,S001,P019,Grocery,North,683,92,No,No,27.3,0.0,62836
2023-01-13,S002,P017,Electronics,South,119,21,No,No,22.6,4.4,2499
2023-01-13,S002,P003,Grocery,South,880,74,No,No,24.9,1.9,65120
2023-01-13,S002,P002,Clothing,South,455,82,No,No,29.6,0.4,37310
2023-01-13,S002,P018,Clothing,South,891,80,No,No,24.0,2.9,71280
2023-01-13,S002,P005,Electronics,South,126,102,No,No,30.2,0.9,12852
2023-01-13,S002,P012,Home,South,234,60,No,No,29.3,1.0,14040
2023-01-13,S002,P019,Grocery,South,683,88,Yes,No,21.5,3.7,60104
2023-01-13,S003,P016,Home,East,392,52,No,No,22.4,2.4,20384
2023-01-13,S003,P006,Clothing,East,91,55,No,No,30.2,0.7,5005
2023-01-13,S003,P003,Grocery,East,880,85,Yes,No,19.4,2.6,74800
2023-01-13,S003,P002,Clothing,East,455,84,No,No,25.9,4.8,38220
2023-01-13,S003,P008,Home,East,40,24,No,No,24.2,6.1,960
2023-01-13,S003,P011,Grocery,East,486,24,No,No,26.5,6.7,11664
2023-01-13,S003,P017,Electronics,East,119,53,Yes,No,20.0,1.4,6307
2023-01-13,S004,P018,Clothing,West,891,12,No,No,24.2,7.4,10692
2023-01-13,S004,P006,Clothing,West,91,94,Yes,No,22.0,3.7,8554
2023-01-13,S004,P004,Home,West,290,31,No,No,25.4,2.5,8990
2023-01-13,S004,P017,Electronics,West,119,96,Yes,No,23.3,1.2,11424
2023-01-13,S004,P005,Electronics,West,126,64,No,No,24.5,3.7,8064
2023-01-13,S004,P013,Electronics,West,350,101,No,No,22.5,3.7,35350
2023-01-13,S004,P002,Clothing,West,455,72,No,No,23.1,0.0,32760
2023-01-13,S005,P012,Home,Central,234,113,No,No,22.1,4.6,26442
2023-01-13,S005,P007,Grocery,Central,720,15,No,No,17.7,1.6,10800
2023-01-13,S005,P001,Electronics,Central,122,95,No,No,25.2,0.1,11590
2023-01-13,S005,P010,Clothing,Central,141,137,Yes,No,24.6,0.7,19317
2023-01-13,S005,P004,Home,Central,290,104,No,No,23.0,0.0,30160
2023-01-13,S005,P006,Clothing,Central,91,78,No,No,27.4,0.7,7098
2023-01-13,S005,P016,Home,Central,392,126,No,No,28.1,1.6,49392
2023-01-14,S001,P014,Clothing,North,478,88,No,No,27.5,0.0,42064
2023-01-14,S001,P001,Electronics,North,122,124,Yes,No,25.4,7.2,15128
2023-01-14,S001,P008,Home,North,40,174,Yes,No,24.3,2.9,6960
2023-01-14,S001,P011,Grocery,North,486,84,No,No,25.6,3.3,40824
2023-01-14,S001,P002,Clothing,North,455,78,No,No,21.4,5.6,35490
2023-01-14,S001,P018,Clothing,North,891,40,No,No,24.5,5.1,35640
2023-01-14,S001,P019,Grocery,North,683,52,No,No,25.0,4.6,35516
2023-01-14,S002,P011,Grocery,South,486,70,No,No,25.1,3.5,34020
2023-01-14,S002,P010,Clothing,South,141,62,No,No,32.6,1.4,8742
2023-01-14,S002,P007,Grocery,South,720,106,No,No,27.2,0.0,76320
2023-01-14,S002,P004,Home,South,290,67,No,No,27.8,2.7,19430
2023-01-14,S002,P018,Clothing,South,891,99,No,No,32.5,3.1,88209
2023-01-14,S002,P009,Electronics,South,634,24,Yes,No,31.9,3.7,15216
2023-01-14,S002,P002,Clothing,South,455,52,No,No,25.6,4.8,23660
2023-01-14,S003,P010,Clothing,East,141,68,No,No,29.8,2.0,9588
2023-01-14,S003,P009,Electronics,East,634,111,No,No,22.6,3.4,70374
2023-01-14,S003,P006,Clothing,East,91,61,Yes,No,23.6,1.0,5551
2023-01-14,S003,P015,Grocery,East,107,28,No,No,30.9,2.6,2996
2023-01-14,S003,P001,Electronics,East,122,34,No,No,22.2,4.1,4148
2023-01-14,S003,P008,Home,East,40,131,No,No,25.9,3.9,5240
2023-01-14,S003,P019,Grocery,East,683,148,Yes,No,15.0,5.2,101084
2023-01-14,S004,P014,Clothing,West,478,130,No,No,23.8,2.0,62140
2023-01-14,S004,P002,Clothing,West,455,76,No,No,24.9,3.6,34580
2023-01-14,S004,P006,Clothing,West,91,31,No,No,27.5,2.8,2821
2023-01-14,S004,P009,Electronics,West,634,149,Yes,No,15.2,2.1,94466
2023-01-14,S004,P003,Grocery,West,880,87,No,No,19.0,2.2,76560
2023-01-14,S004,P001,Electronics,West,122,32,No,No,20.5,3.7,3904
2023-01-14,S004,P010,Clothing,West,141,107,No,No,21.4,5.7,15087
2023-01-14,S005,P004,Home,Central,290,34,No,No,19.8,0.8,9860
2023-01-14,S005,P020,Home,Central,150,113,No,No,23.5,3.8,16950
2023-01-14,S005,P019,Grocery,Central,683,99,No,No,22.1,2.3,67617
2023-01-14,S005,P013,Electronics,Central,350,79,No,No,16.1,2.2,27650
2023-01-14,S005,P009,Electronics,Central,634,50,No,No,23.5,1.6,31700
2023-01-14,S005,P002,Clothing,Central,455,130,No,No,20.8,6.8,59150
2023-01-14,S005,P015,Grocery,Central,107,144,No,No,23.6,2.8,15408
2023-01-15,S001,P007,Grocery,North,720,22,No,No,25.0,4.0,15840
2023-01-15,S001,P011,Grocery,North,486,94,No,No,17.6,4.4,45684
2023-01-15,S001,P004,Home,North,290,147,Yes,No,18.5,4.1,42630
2023-01-15,S001,P009,Electronics,North,634,93,No,No,23.5,0.0,58962
2023-01-15,S001,P001,Electronics,North,122,70,Yes,No,21.9,1.7,8540
2023-01-15,S001,P014,Clothing,North,478,60,No,No,25.5,6.0,28680
2023-01-15,S001,P010,Clothing,North,141,44,No,No,22.7,5.9,6204
2023-01-15,S002,P019,Grocery,South,683,65,No,No,27.8,2.2,44395
2023-01-15,S002,P002,Clothing,South,455,63,Yes,No,27.2,3.4,28665
2023-01-15,S002,P014,Clothing,South,478,74,No,No,33.7,1.8,35372
2023-01-15,S002,P020,Home,South,150,56,Yes,No,22.3,3.4,8400
2023-01-15,S002,P015,Grocery,South,107,122,No,No,28.4,5.6,13054
2023-01-15,S002,P006,Clothing,South,91,122,No,No,25.4,0.5,11102
2023-01-15,S002,P010,Clothing,South,141,62,Yes,No,34.8,5.2,8742
2023-01-15,S003,P017,Electronics,East,119,132,No,No,18.7,3.0,15708
2023-01-15,S003,P013,Electronics,East,350,124,No,No,24.6,2.6,43400
2023-01-15,S003,P008,Home,East,40,48,Yes,No,18.1,1.2,1920
2023-01-15,S003,P016,Home,East,392,50,No,No,16.7,4.7,19600
2023-01-15,S003,P009,Electronics,East,634,68,Yes,No,24.8,4.3,43112
2023-01-15,S003,P007,Grocery,East,720,52,No,No,20.5,4.9,37440
2023-01-15,S003,P011,Grocery,East,486,35,No,No,17.6,1.4,17010
2023-01-15,S004,P007,Grocery,West,720,37,No,No,29.6,3.4,26640
2023-01-15,S004,P019,Grocery,West,683,37,No,No,24.0,3.4,25271
2023-01-15,S004,P012,Home,West,234,78,No,No,22.7,1.3,18252
2023-01-15,S004,P020,Home,West,150,128,Yes,No,24.4,3.1,19200
2023-01-15,S004,P011,Grocery,West,486,107,No,No,23.2,3.8,52002
2023-01-15,S004,P016,Home,West,392,94,No,No,23.8,2.1,36848
2023-01-15,S004,P002,Clothing,West,455,140,Yes,No,16.0,3.3,63700
2023-01-15,S005,P004,Home,Central,290,73,Yes,No,10.7,2.1,21170
2023-01-15,S005,P007,Grocery,Central,720,96,No,No,28.0,3.9,69120
2023-01-15,S005,P002,Clothing,Central,455,60,No,No,21.3,3.7,27300
2023-01-15,S005,P008,Home,Central,40,51,Yes,No,17.6,1.4,2040
2023-01-15,S005,P012,Home,Central,234,46,No,No,21.2,2.1,10764
2023-01-15,S005,P011,Grocery,Central,486,55,Yes,No,24.4,3.3,26730
2023-01-15,S005,P003,Grocery,Central,880,105,No,No,24.7,3.8,92400
2023-01-16,S001,P014,Clothing,North,478,82,No,No,20.2,1.9,39196
2023-01-16,S001,P015,Grocery,North,107,72,No,No,23.3,6.5,7704
2023-01-16,S001,P013,Electronics,North,350,64,No,No,13.0,1.7,22400
2023-01-16,S001,P009,Electronics,North,634,110,No,No,19.8,7.0,69740
2023-01-16,S001,P020,Home,North,150,81,No,No,25.8,2.7,12150
2023-01-16,S001,P016,Home,North,392,122,No,No,22.6,0.0,47824
2023-01-16,S001,P018,Clothing,North,891,42,No,No,15.7,2.2,37422
2023-01-16,S002,P015,Grocery,South,107,80,No,No,27.3,6.0,8560
2023-01-16,S002,P002,Clothing,South,455,10,No,No,18.6,0.3,4550
2023-01-16,S002,P019,Grocery,South,683,95,No,No,23.4,1.6,64885
2023-01-16,S002,P013,Electronics,South,350,40,No,No,26.2,3.7,14000
2023-01-16,S002,P017,Electronics,South,119,49,No,No,31.5,0.9,5831
2023-01-16,S002,P012,Home,South,234,54,No,No,32.2,6.3,12636
2023-01-16,S002,P020,Home,South,150,158,Yes,No,26.0,2.8,23700
2023-01-16,S003,P015,Grocery,East,107,81,Yes,No,15.1,6.0,8667
2023-01-16,S003,P008,Home,East,40,21,No,No,19.1,6.1,840
2023-01-16,S003,P007,Grocery,East,720,87,Yes,No,17.4,2.4,62640
2023-01-16,S003,P004,Home,East,290,135,Yes,No,19.8,0.0,39150
2023-01-16,S003,P018,Clothing,East,891,44,No,No,18.3,0.6,39204
2023-01-16,S003,P020,Home,East,150,47,No,No,20.5,0.9,7050
2023-01-16,S003,P009,Electronics,East,634,24,No,No,19.4,1.7,15216
2023-01-16,S004,P001,Electronics,West,122,61,No,No,23.4,2.1,7442
2023-01-16,S004,P010,Clothing,West,141,71,No,No,17.6,2.3,10011
2023-01-16,S004,P009,Electronics,West,634,57,No,No,10.2,5.5,36138
2023-01-16,S004,P012,Home,West,234,44,No,No,20.9,0.0,10296
2023-01-16,S004,P008,Home,West,40,14,No,No,18.9,5.3,560
2023-01-16,S004,P013,Electronics,West,350,66,Yes,No,25.7,4.1,23100
2023-01-16,S004,P011,Grocery,West,486,27,No,No,31.7,2.6,13122
2023-01-16,S005,P019,Grocery,Central,683,59,No,No,28.5,4.8,40297
2023-01-16,S005,P009,Electronics,Central,634,40,No,No,20.6,2.9,25360
2023-01-16,S005,P012,Home,Central,234,113,No,No,27.5,4.4,26442
2023-01-16,S005,P006,Clothing,Central,91,63,Yes,No,24.4,3.7,5733
2023-01-16,S005,P005,Electronics,Central,126,123,Yes,No,20.9,0.0,15498
2023-01-16,S005,P016,Home,Central,392,68,No,No,23.9,2.9,26656
2023-01-16,S005,P020,Home,Central,150,79,No,No,16.9,3.4,11850
2023-01-17,S001,P001,Electronics,North,122,65,No,No,14.6,4.2,7930
2023-01-17,S001,P003,Grocery,North,880,54,No,No,23.5,5.2,47520
2023-01-17,S001,P009,Electronics,North,634,47,No,No,17.4,5.4,29798
2023-01-17,S001,P013,Electronics,North,350,129,Yes,No,24.5,3.6,45150
2023-01-17,S001,P019,Grocery,North,683,72,No,No,20.5,3.5,49176
2023-01-17,S001,P011,Grocery,North,486,142,Yes,No,25.5,4.4,69012
2023-01-17,S001,P006,Clothing,North,91,141,Yes,No,22.7,3.2,12831
2023-01-17,S002,P015,Grocery,South,107,91,No,No,27.0,0.0,9737
2023-01-17,S002,P009,Electronics,South,634,94,No,No,32.6,1.4,59596
2023-01-17,S002,P010,Clothing,South,141,50,No,No,24.8,3.7,7050
2023-01-17,S002,P014,Clothing,South,478,43,No,No,29.4,6.5,20554
2023-01-17,S002,P020,Home,South,150,31,No,No,32.5,4.5,4650
2023-01-17,S002,P018,Clothing,South,891,66,No,No,30.8,3.6,58806
2023-01-17,S002,P003,Grocery,South,880,32,No,No,23.8,1.1,28160
2023-01-17,S003,P014,Clothing,East,478,156,Yes,No,27.1,1.4,74568
2023-01-17,S003,P005,Electronics,East,126,90,No,No,19.2,5.3,11340
2023-01-17,S003,P001,Electronics,East,122,47,No,No,26.9,1.1,5734
2023-01-17,S003,P020,Home,East,150,43,No,No,25.3,0.0,6450
2023-01-17,S003,P004,Home,East,290,32,No,No,25.8,2.7,9280
2023-01-17,S003,P013,Electronics,East,350,53,Yes,No,23.8,1.0,18550
2023-01-17,S003,P008,Home,East,40,97,No,No,26.2,6.0,3880
2023-01-17,S004,P016,Home,West,392,114,Yes,No,24.0,1.5,44688
2023-01-17,S004,P008,Home,West,40,135,Yes,No,21.0,2.3,5400
2023-01-17,S004,P013,Electronics,West,350,57,No,No,25.4,3.3,19950
2023-01-17,S004,P004,Home,West,290,47,No,No,21.7,6.9,13630
2023-01-17,S004,P003,Grocery,West,880,76,Yes,No,20.7,0.0,66880
2023-01-17,S004,P014,Clothing,West,478,48,No,No,18.7,5.2,22944
2023-01-17,S004,P005,Electronics,West,126,75,No,No,24.4,1.0,9450
2023-01-17,S005,P007,Grocery,Central,720,39,Yes,No,16.1,5.4,28080
2023-01-17,S005,P020,Home,Central,150,69,Yes,No,22.5,1.8,10350
2023-01-17,S005,P014,Clothing,Central,478,54,No,No,16.2,3.7,25812
2023-01-17,S005,P004,Home,Central,290,121,No,No,21.8,4.5,35090
2023-01-17,S005,P010,Clothing,Central,141,108,No,No,21.6,7.5,15228
2023-01-17,S005,P015,Grocery,Central,107,95,Yes,No,16.8,3.6,10165
2023-01-17,S005,P001,Electronics,Central,122,132,Yes,No,25.7,3.3,16104
2023-01-18,S001,P018,Clothing,North,891,44,Yes,No,28.8,6.8,39204
2023-01-18,S001,P001,Electronics,North,122,74,No,No,20.7,0.0,9028
2023-01-18,S001,P005,Electronics,North,126,109,No,No,20.0,4.6,13734
2023-01-18,S001,P008,Home,North,40,46,Yes,No,26.5,5.2,1840
2023-01-18,S001,P004,Home,North,290,112,Yes,No,25.9,0.0,32480
2023-01-18,S001,P002,Clothing,North,455,111,Yes,No,19.1,6.6,50505
2023-01-18,S001,P019,Grocery,North,683,78,No,No,22.4,4.0,53274
2023-01-18,S002,P001,Electronics,South,122,100,Yes,No,26.6,2.0,12200
2023-01-18,S002,P012,Home,South,234,74,No,No,30.7,5.9,17316
2023-01-18,S002,P019,Grocery,South,683,59,Yes,No,24.5,6.4,40297
2023-01-18,S002,P003,Grocery,South,880,57,No,No,24.8,3.8,50160
2023-01-18,S002,P008,Home,South,40,107,No,No,34.1,1.7,4280
2023-01-18,S002,P015,Grocery,South,107,54,No,No,24.0,2.4,5778
2023-01-18,S002,P018,Clothing,South,891,147,Yes,No,23.3,0.0,130977
2023-01-18,S003,P016,Home,East,392,20,No,No,26.7,1.4,7840
2023-01-18,S003,P004,Home,East,290,45,No,No,27.9,0.8,13050
2023-01-18,S003,P017,Electronics,East,119,110,No,No,23.4,8.0,13090
2023-01-18,S003,P006,Clothing,East,91,45,No,No,21.9,4.3,4095
2023-01-18,S003,P010,Clothing,East,141,154,Yes,No,18.4,5.8,21714
2023-01-18,S003,P014,Clothing,East,478,69,Yes,No,22.2,4.9,32982
2023-01-18,S003,P012,Home,East,234,39,No,No,23.8,5.4,9126
2023-01-18,S004,P013,Electronics,West,350,65,No,No,25.0,4.2,22750
2023-01-18,S004,P016,Home,West,392,132,Yes,No,15.6,6.0,51744
2023-01-18,S004,P004,Home,West,290,19,No,No,18.4,4.3,5510
2023-01-18,S004,P020,Home,West,150,8,No,No,29.6,4.5,1200
2023-01-18,S004,P006,Clothing,West,91,28,No,No,20.7,0.2,2548
2023-01-18,S004,P011,Grocery,West,486,155,Yes,No,18.7,1.6,75330
2023-01-18,S004,P005,Electronics,West,126,38,Yes,No,16.5,4.4,4788
2023-01-18,S005,P006,Clothing,Central,91,55,Yes,No,24.1,6.2,5005
2023-01-18,S005,P016,Home,Central,392,107,Yes,No,20.5,1.7,41944
2023-01-18,S005,P011,Grocery,Central,486,96,No,No,15.8,1.7,46656
2023-01-18,S005,P012,Home,Central,234,49,Yes,No,23.8,1.7,11466
2023-01-18,S005,P004,Home,Central,290,41,No,No,16.0,0.7,11890
2023-01-18,S005,P018,Clothing,Central,891,84,Yes,No,17.5,3.5,74844
2023-01-18,S005,P001,Electronics,Central,122,97,No,No,23.3,3.8,11834
2023-01-19,S001,P011,Grocery,North,486,143,Yes,No,19.7,2.2,69498
2023-01-19,S001,P012,Home,North,234,95,No,No,23.6,1.6,22230
2023-01-19,S001,P016,Home,North,392,85,No,No,27.9,0.2,33320
2023-01-19,S001,P005,Electronics,North,126,28,No,No,26.8,2.8,3528
2023-01-19,S001,P015,Grocery,North,107,64,No,No,25.9,0.6,6848
2023-01-19,S001,P020,Home,North,150,91,No,No,18.6,7.6,13650
2023-01-19,S001,P002,Clothing,North,455,108,No,No,12.4,3.9,49140
2023-01-19,S002,P013,Electronics,South,350,81,No,No,29.7,3.1,28350
2023-01-19,S002,P009,Electronics,South,634,99,No,No,19.5,5.0,62766
2023-01-19,S002,P012,Home,South,234,42,No,No,27.3,2.8,9828
2023-01-19,S002,P001,Electronics,South,122,56,No,No,36.5,5.5,6832
2023-01-19,S002,P005,Electronics,South,126,66,No,No,24.0,6.7,8316
2023-01-19,S002,P020,Home,South,150,86,No,No,31.2,4.7,12900
2023-01-19,S002,P003,Grocery,South,880,79,No,No,26.2,2.7,69520
2023-01-19,S003,P014,Clothing,East,478,107,No,No,26.4,2.8,51146
2023-01-19,S003,P012,Home,East,234,51,No,No,19.7,3.7,11934
2023-01-19,S003,P001,Electronics,East,122,113,Yes,No,20.5,1.3,13786
2023-01-19,S003,P020,Home,East,150,82,No,No,19.7,5.2,12300
2023-01-19,S003,P003,Grocery,East,880,59,No,No,22.7,4.4,51920
2023-01-19,S003,P018,Clothing,East,891,161,Yes,No,23.1,3.0,143451
2023-01-19,S003,P007,Grocery,East,720,19,No,No,25.3,3.5,13680
2023-01-19,S004,P007,Grocery,West,720,85,Yes,No,20.8,0.4,61200
2023-01-19,S004,P016,Home,West,392,88,Yes,No,17.1,0.0,34496
2023-01-19,S004,P005,Electronics,West,126,64,Yes,No,27.1,1.0,8064
2023-01-19,S004,P002,Clothing,West,455,49,No,No,20.0,2.2,22295
2023-01-19,S004,P001,Electronics,West,122,40,No,No,21.6,0.4,4880
2023-01-19,S004,P013,Electronics,West,350,37,No,No,21.0,3.0,12950
2023-01-19,S004,P004,Home,West,290,90,No,No,20.6,3.0,26100
2023-01-19,S005,P017,Electronics,Central,119,96,No,No,23.4,5.6,11424
2023-01-19,S005,P010,Clothing,Central,141,147,Yes,No,20.5,2.8,20727
2023-01-19,S005,P011,Grocery,Central,486,110,Yes,No,19.4,5.6,53460
2023-01-19,S005,P006,Clothing,Central,91,57,No,No,27.3,1.9,5187
2023-01-19,S005,P001,Electronics,Central,122,109,No,No,27.5,6.1,13298
2023-01-19,S005,P005,Electronics,Central,126,57,No,No,26.7,4.0,7182
2023-01-19,S005,P008,Home,Central,40,41,Yes,No,24.7,3.4,1640
2023-01-20,S001,P007,Grocery,North,720,122,Yes,No,16.7,2.2,87840
2023-01-20,S001,P014,Clothing,North,478,90,No,No,23.0,1.3,43020
2023-01-20,S001,P019,Grocery,North,683,88,Yes,No,19.9,2.5,60104
2023-01-20,S001,P005,Electronics,North,126,9,No,No,19.7,1.9,1134
2023-01-20,S001,P020,Home,North,150,98,Yes,No,23.3,6.3,14700
2023-01-20,S001,P013,Electronics,North,350,35,No,No,26.3,0.4,12250
2023-01-20,S001,P006,Clothing,North,91,51,No,No,23.5,2.7,4641
2023-01-20,S002,P010,Clothing,South,141,27,No,No,27.0,6.0,3807
2023-01-20,S002,P016,Home,South,392,85,No,No,31.5,4.3,33320
2023-01-20,S002,P014,Clothing,South,478,102,No,No,30.8,3.9,48756
2023-01-20,S002,P019,Grocery,South,683,71,No,No,33.4,0.0,48493
2023-01-20,S002,P006,Clothing,South,91,15,No,No,30.0,3.6,1365
2023-01-20,S002,P008,Home,South,40,129,Yes,No,26.1,3.0,5160
2023-01-20,S002,P001,Electronics,South,122,85,No,No,30.2,4.9,10370
2023-01-20,S003,P018,Clothing,East,891,26,Yes,No,23.9,1.6,23166
2023-01-20,S003,P007,Grocery,East,720,37,No,No,23.8,0.0,26640
2023-01-20,S003,P006,Clothing,East,91,19,No,No,16.7,3.0,1729
2023-01-20,S003,P003,Grocery,East,880,95,Yes,No,26.9,1.8,83600
2023-01-20,S003,P011,Grocery,East,486,5,No,No,23.8,2.2,2430
2023-01-20,S003,P019,Grocery,East,683,31,Yes,No,23.4,0.6,21173
2023-01-20,S003,P009,Electronics,East,634,53,No,No,22.6,0.0,33602
2023-01-20,S004,P015,Grocery,West,107,114,Yes,No,14.4,7.0,12198
2023-01-20,S004,P014,Clothing,West,478,145,Yes,No,23.4,3.2,69310
2023-01-20,S004,P005,Electronics,West,126,23,No,No,19.5,1.9,2898
2023-01-20,S004,P001,Electronics,West,122,67,No,No,21.0,8.0,8174
2023-01-20,S004,P002,Clothing,West,455,33,No,No,19.4,1.8,15015
2023-01-20,S004,P009,Electronics,West,634,101,No,No,26.7,3.0,64034
2023-01-20,S004,P019,Grocery,West,683,89,No,No,25.0,0.0,60787
2023-01-20,S005,P015,Grocery,Central,107,58,No,No,11.2,1.7,6206
2023-01-20,S005,P011,Grocery,Central,486,108,Yes,No,21.4,2.4,52488
2023-01-20,S005,P008,Home,Central,40,56,No,No,22.5,1.7,2240
2023-01-20,S005,P004,Home,Central,290,140,Yes,No,14.5,6.0,40600
2023-01-20,S005,P005,Electronics,Central,126,45,No,No,20.1,4.4,5670
2023-01-20,S005,P009,Electronics,Central,634,125,No,No,23.3,5.6,79250
2023-01-20,S005,P013,Electronics,Central,350,80,No,No,20.9,1.4,28000
2023-01-21,S001,P015,Grocery,North,107,95,No,No,18.6,0.5,10165
2023-01-21,S001,P013,Electronics,North,350,153,Yes,No,25.7,2.2,53550
